   i    j      cc  nref
   0   78  0.9686 14538
   0   79  0.9752 13194
   0   80  0.9660 12776
   0   81  0.8343 12844
   0   82  0.9684 13143
   1    2  0.9685 8093
   1    3  0.9523 24656
   1    4  0.9590 15393
   1    5  0.9593 15422
   1    6  0.9689 15333
   1    7  0.9767 15388
   1    8  0.9109 23308
   1    9  0.9777 11939
   1   10  0.7630 11801
   1   11  0.9719 23237
   1   12  0.8980 16698
   1   13  0.9552 16628
   1   14  0.7882 14118
   1   15  0.9484 17371
   1   16  0.9102 10415
   1   17  0.9639 17387
   1   18  0.8713 10263
   1   19  0.6569 17135
   1   20  0.9310 19688
   1   21  0.7152 19731
   1   22  0.9481 16986
   1   23  0.9715 15184
   1   24  0.9758 14703
   1   25  0.9699 15536
   1   26  0.9465 14581
   1   27  0.9736 8314
   1   28  0.9379 19075
   1   29  0.9720 8370
   1   30  0.9642 18950
   1   31  0.8100 12085
   1   32  0.9614 17252
   1   33  0.9249 17201
   1   34  0.9547 12015
   1   35  0.9643 18029
   1   36  0.9615 13454
   1   37  0.9636 17922
   1   38  0.9655 13475
   1   39  0.9664 19779
   1   40  0.9708 18694
   1   41  0.9677 19889
   1   42  0.9660 18689
   1   43  0.9522 17592
   1   44  0.9637 11055
   1   45  0.9202 11038
   1   46  0.9714 17693
   1   47  0.9513 20054
   1   48  0.9133 21138
   1   49  0.9368 20127
   1   50  0.9521 16691
   1   51  0.9631 16813
   1   52  0.9362 16724
   1   53  0.9390 16588
   1   54  0.9183 10362
   1   55  0.9509 14687
   1   56  0.9437 10354
   1   57  0.9379 19468
   1   58  0.9227 5492
   1   59  0.9558 12875
   1   60  0.9586 12812
   1   61  0.6094 12682
   1   62  0.8122 13003
   1   63  0.9495 15201
   1   64  0.9506 19261
   1   65  0.9432 12287
   1   66  0.9531 20039
   1   67  0.9180 19897
   1   68  0.8474 17316
   1   69  0.5857 19558
   1   70  0.9609 18881
   1   71  0.9557 19593
   1   72  0.9564 19945
   1   73  0.9633 19655
   1   74  0.9632 20083
   1   75  0.9585 17584
   1   76  0.9041 14268
   1   77  0.9287 17918
   1   78  0.9391 14244
   1   79  0.9501 10394
   1   80  0.9622 18741
   1   81  0.8579 18822
   1   82  0.9408 10315
   2    3  0.9895 8126
   2    4  0.9810 12717
   2    5  0.9891 12678
   2    6  0.9839 12694
   2    7  0.9922 12696
   2    8  0.9722 8246
   2    9  0.9943 2323
   2   10  0.7862 2284
   2   11  0.9948 8318
   2   12  0.9130 13083
   2   13  0.9836 13072
   2   14  0.8048 6480
   2   15  0.9719 9158
   2   16  0.9349 11627
   2   17  0.9819 9198
   2   18  0.9445 11409
   2   19  0.7042 12072
   2   20  0.9766 9518
   2   21  0.6203 9693
   2   22  0.9796 11977
   2   23  0.9925 11983
   2   24  0.9928 11777
   2   25  0.9856 12032
   2   26  0.9668 11736
   2   27  0.9895 7667
   2   28  0.9744 8856
   2   29  0.9903 7707
   2   30  0.9930 8823
   2   31  0.8435 3131
   2   32  0.9924 7888
   2   33  0.9721 7871
   2   34  0.9927 3129
   2   35  0.9816 4543
   2   36  0.9787 14841
   2   37  0.9808 4470
   2   38  0.9858 14850
   2   39  0.9860 11056
   2   40  0.9814 4418
   2   41  0.9875 11036
   2   42  0.9926 4405
   2   43  0.9452 11404
   2   44  0.9901 13482
   2   45  0.9549 13499
   2   46  0.9920 11287
   2   47  0.9735 8344
   2   48  0.9424 7030
   2   49  0.9521 8492
   2   50  0.9730 3605
   2   51  0.9726 12383
   2   52  0.9312 3657
   2   53  0.9673 12217
   2   54  0.9455 15020
   2   55  0.9554 13604
   2   56  0.9690 15093
   2   57  0.9725 6307
   2   58  0.9590 9220
   2   59  0.9664 12945
   2   60  0.9744 12482
   2   61  0.7999 12701
   2   62  0.8817 13948
   2   63  0.9618 14257
   2   64  0.9770 11831
   2   65  0.9726 14218
   2   66  0.9673 9318
   2   67  0.9200 9170
   2   68  0.9006 4776
   2   69  0.6988 6385
   2   70  0.9805 5713
   2   71  0.9708 10096
   2   72  0.9774 6052
   2   73  0.9762 10175
   2   74  0.9792 6147
   2   75  0.9789 4762
   2   76  0.9161 14506
   2   77  0.9241 4993
   2   78  0.9688 14509
   2   79  0.9783 13168
   2   80  0.9699 12736
   2   81  0.8477 12805
   2   82  0.9697 13119
   3    4  0.9803 15431
   3    5  0.9891 15508
   3    6  0.9828 15380
   3    7  0.9869 15421
   3    8  0.9767 23493
   3    9  0.9876 11989
   3   10  0.7853 11892
   3   11  0.9893 23461
   3   12  0.9400 16825
   3   13  0.9874 16740
   3   14  0.8305 14205
   3   15  0.9804 17494
   3   16  0.9329 10490
   3   17  0.9880 17502
   3   18  0.9563 10342
   3   19  0.6912 17296
   3   20  0.9756 19850
   3   21  0.6996 19880
   3   22  0.9902 17150
   3   23  0.9917 15259
   3   24  0.9936 14792
   3   25  0.9890 15624
   3   26  0.9697 14666
   3   27  0.9906 8333
   3   28  0.9775 19257
   3   29  0.9870 8393
   3   30  0.9938 19106
   3   31  0.8622 12187
   3   32  0.9926 17400
   3   33  0.9728 17375
   3   34  0.9929 12106
   3   35  0.9823 18217
   3   36  0.9798 13562
   3   37  0.9803 18104
   3   38  0.9923 13580
   3   39  0.9914 19925
   3   40  0.9842 18797
   3   41  0.9926 20041
   3   42  0.9914 18785
   3   43  0.9474 17742
   3   44  0.9950 11132
   3   45  0.9502 11130
   3   46  0.9921 17844
   3   47  0.9813 20263
   3   48  0.9547 21232
   3   49  0.9551 20338
   3   50  0.9788 16867
   3   51  0.9691 16908
   3   52  0.9330 16895
   3   53  0.9584 16686
   3   54  0.9376 10456
   3   55  0.9585 14820
   3   56  0.9579 10448
   3   57  0.9786 19552
   3   58  0.9662 5538
   3   59  0.9721 13003
   3   60  0.9676 12948
   3   61  0.6544 12815
   3   62  0.8871 13114
   3   63  0.9521 15334
   3   64  0.9774 19398
   3   65  0.9663 12381
   3   66  0.9752 20209
   3   67  0.9358 20074
   3   68  0.8904 17487
   3   69  0.6769 19758
   3   70  0.9831 19068
   3   71  0.9766 19762
   3   72  0.9716 20149
   3   73  0.9708 19818
   3   74  0.9786 20295
   3   75  0.9779 17742
   3   76  0.9018 14391
   3   77  0.9385 18086
   3   78  0.9542 14360
   3   79  0.9647 10474
   3   80  0.9567 18838
   3   81  0.8704 18925
   3   82  0.9674 10394
   4    5  0.9882 22454
   4    6  0.9891 23558
   4    7  0.9864 22406
   4    8  0.9611 15612
   4    9  0.9769 6449
   4   10  0.7647 6370
   4   11  0.9842 15656
   4   12  0.9227 18337
   4   13  0.9729 18212
   4   14  0.8322 12569
   4   15  0.9671 15893
   4   16  0.9333 13806
   4   17  0.9782 15910
   4   18  0.9356 13653
   4   19  0.7210 18733
   4   20  0.9668 16473
   4   21  0.6877 16562
   4   22  0.9686 18550
   4   23  0.9776 17724
   4   24  0.9831 17242
   4   25  0.9757 17967
   4   26  0.9561 17137
   4   27  0.9713 11421
   4   28  0.9670 15130
   4   29  0.9739 11475
   4   30  0.9812 15025
   4   31  0.8424 7066
   4   32  0.9737 13310
   4   33  0.9585 13301
   4   34  0.9686 7004
   4   35  0.9665 10564
   4   36  0.9730 18119
   4   37  0.9660 10463
   4   38  0.9778 18127
   4   39  0.9826 19051
   4   40  0.9725 11936
   4   41  0.9815 19065
   4   42  0.9825 11925
   4   43  0.9145 18141
   4   44  0.9850 16317
   4   45  0.9443 16323
   4   46  0.9859 18085
   4   47  0.9693 15514
   4   48  0.9421 14804
   4   49  0.9579 15713
   4   50  0.9560 9146
   4   51  0.9609 20626
   4   52  0.9350 9191
   4   53  0.9602 20490
   4   54  0.9285 14775
   4   55  0.9453 19068
   4   56  0.9555 14794
   4   57  0.9660 13246
   4   58  0.9538 10892
   4   59  0.9471 16979
   4   60  0.9708 16948
   4   61  0.7595 17038
   4   62  0.8816 16697
   4   63  0.9554 18692
   4   64  0.9759 20549
   4   65  0.9603 16622
   4   66  0.9714 17599
   4   67  0.9252 17436
   4   68  0.8793 10992
   4   69  0.7065 13338
   4   70  0.9734 12437
   4   71  0.9695 18319
   4   72  0.9723 13151
   4   73  0.9713 18403
   4   74  0.9736 13297
   4   75  0.9738 10891
   4   76  0.8781 18067
   4   77  0.9273 11189
   4   78  0.9532 18046
   4   79  0.9648 15294
   4   80  0.9597 21059
   4   81  0.8322 21148
   4   82  0.9589 15267
   5    6  0.9859 22371
   5    7  0.9877 23495
   5    8  0.9745 15453
   5    9  0.9841 6417
   5   10  0.7633 6327
   5   11  0.9855 15478
   5   12  0.9338 18304
   5   13  0.9829 18173
   5   14  0.8250 12568
   5   15  0.9777 15879
   5   16  0.9453 13656
   5   17  0.9845 15902
   5   18  0.9490 13514
   5   19  0.7137 18635
   5   20  0.9776 16333
   5   21  0.7094 16441
   5   22  0.9817 18458
   5   23  0.9901 17730
   5   24  0.9917 17151
   5   25  0.9861 17939
   5   26  0.9645 17049
   5   27  0.9885 11387
   5   28  0.9737 15107
   5   29  0.9906 11445
   5   30  0.9905 15028
   5   31  0.8590 7033
   5   32  0.9887 13230
   5   33  0.9687 13211
   5   34  0.9867 6997
   5   35  0.9777 10589
   5   36  0.9796 18027
   5   37  0.9785 10491
   5   38  0.9880 18055
   5   39  0.9889 18911
   5   40  0.9814 11950
   5   41  0.9896 18911
   5   42  0.9856 11903
   5   43  0.9304 17994
   5   44  0.9927 16102
   5   45  0.9516 16126
   5   46  0.9895 17938
   5   47  0.9762 15386
   5   48  0.9495 14758
   5   49  0.9505 15596
   5   50  0.9691 9094
   5   51  0.9688 20687
   5   52  0.9241 9137
   5   53  0.9629 20544
   5   54  0.9416 14705
   5   55  0.9600 18879
   5   56  0.9652 14722
   5   57  0.9732 13316
   5   58  0.9638 10838
   5   59  0.9668 16983
   5   60  0.9733 16704
   5   61  0.7181 16785
   5   62  0.8911 16609
   5   63  0.9601 18594
   5   64  0.9786 20465
   5   65  0.9685 16370
   5   66  0.9735 17491
   5   67  0.9363 17322
   5   68  0.8878 10967
   5   69  0.7052 13312
   5   70  0.9787 12398
   5   71  0.9751 18255
   5   72  0.9752 13037
   5   73  0.9691 18343
   5   74  0.9754 13185
   5   75  0.9733 10887
   5   76  0.9017 17855
   5   77  0.9309 11175
   5   78  0.9593 17832
   5   79  0.9760 15205
   5   80  0.9587 20972
   5   81  0.8486 21059
   5   82  0.9702 15173
   6    7  0.9902 22241
   6    8  0.9663 15555
   6    9  0.9848 6434
   6   10  0.6980 6340
   6   11  0.9875 15623
   6   12  0.9168 18292
   6   13  0.9797 18176
   6   14  0.8256 12532
   6   15  0.9676 15843
   6   16  0.9356 13787
   6   17  0.9809 15862
   6   18  0.9205 13630
   6   19  0.7179 18711
   6   20  0.9601 16407
   6   21  0.6843 16497
   6   22  0.9671 18530
   6   23  0.9859 17667
   6   24  0.9853 17181
   6   25  0.9812 17895
   6   26  0.9567 17072
   6   27  0.9840 11377
   6   28  0.9579 15063
   6   29  0.9844 11432
   6   30  0.9789 14975
   6   31  0.8138 7048
   6   32  0.9765 13257
   6   33  0.9509 13241
   6   34  0.9704 6994
   6   35  0.9678 10509
   6   36  0.9693 18118
   6   37  0.9662 10402
   6   38  0.9778 18130
   6   39  0.9795 18983
   6   40  0.9785 11883
   6   41  0.9772 18995
   6   42  0.9857 11876
   6   43  0.9354 18086
   6   44  0.9815 16311
   6   45  0.9529 16318
   6   46  0.9896 18030
   6   47  0.9654 15470
   6   48  0.9375 14724
   6   49  0.9598 15670
   6   50  0.9567 9107
   6   51  0.9725 20510
   6   52  0.9322 9150
   6   53  0.9594 20378
   6   54  0.9340 14773
   6   55  0.9586 19068
   6   56  0.9641 14790
   6   57  0.9619 13176
   6   58  0.9422 10876
   6   59  0.9581 16970
   6   60  0.9723 16938
   6   61  0.7198 17026
   6   62  0.8755 16679
   6   63  0.9674 18689
   6   64  0.9728 20473
   6   65  0.9673 16601
   6   66  0.9704 17537
   6   67  0.9217 17367
   6   68  0.8847 10930
   6   69  0.7157 13294
   6   70  0.9726 12389
   6   71  0.9687 18230
   6   72  0.9776 13097
   6   73  0.9753 18317
   6   74  0.9768 13244
   6   75  0.9736 10836
   6   76  0.8942 18060
   6   77  0.9420 11133
   6   78  0.9545 18038
   6   79  0.9709 15287
   6   80  0.9681 20982
   6   81  0.8280 21070
   6   82  0.9582 15262
   7    8  0.9635 15387
   7    9  0.9948 6389
   7   10  0.7718 6303
   7   11  0.9956 15405
   7   12  0.9196 18253
   7   13  0.9859 18137
   7   14  0.8219 12527
   7   15  0.9711 15823
   7   16  0.9391 13632
   7   17  0.9850 15855
   7   18  0.9361 13493
   7   19  0.7014 18557
   7   20  0.9658 16256
   7   21  0.6870 16355
   7   22  0.9736 18376
   7   23  0.9896 17672
   7   24  0.9882 17114
   7   25  0.9829 17901
   7   26  0.9595 17012
   7   27  0.9887 11384
   7   28  0.9670 15024
   7   29  0.9897 11440
   7   30  0.9896 14934
   7   31  0.8535 6994
   7   32  0.9860 13151
   7   33  0.9560 13135
   7   34  0.9932 6944
   7   35  0.9819 10522
   7   36  0.9747 17975
   7   37  0.9800 10422
   7   38  0.9829 17999
   7   39  0.9829 18822
   7   40  0.9825 11890
   7   41  0.9811 18816
   7   42  0.9944 11851
   7   43  0.9440 17889
   7   44  0.9921 16075
   7   45  0.9582 16098
   7   46  0.9932 17845
   7   47  0.9736 15281
   7   48  0.9476 14693
   7   49  0.9652 15486
   7   50  0.9766 9034
   7   51  0.9797 20631
   7   52  0.9500 9075
   7   53  0.9704 20490
   7   54  0.9428 14649
   7   55  0.9665 18814
   7   56  0.9718 14667
   7   57  0.9682 13252
   7   58  0.9568 10838
   7   59  0.9688 16915
   7   60  0.9780 16628
   7   61  0.6993 16718
   7   62  0.8875 16567
   7   63  0.9728 18522
   7   64  0.9788 20377
   7   65  0.9773 16338
   7   66  0.9787 17408
   7   67  0.9281 17236
   7   68  0.8891 10893
   7   69  0.6991 13229
   7   70  0.9835 12299
   7   71  0.9766 18179
   7   72  0.9800 12955
   7   73  0.9804 18268
   7   74  0.9820 13101
   7   75  0.9835 10796
   7   76  0.9052 17791
   7   77  0.9392 11085
   7   78  0.9627 17770
   7   79  0.9803 15176
   7   80  0.9726 20895
   7   81  0.8609 20984
   7   82  0.9717 15147
   8    9  0.9660 11865
   8   10  0.7315 11801
   8   11  0.9649 24817
   8   12  0.9156 16795
   8   13  0.9589 16699
   8   14  0.8133 14354
   8   15  0.9495 17776
   8   16  0.8937 10443
   8   17  0.9558 17765
   8   18  0.9377 10305
   8   19  0.6564 17297
   8   20  0.9534 20002
   8   21  0.6552 20040
   8   22  0.9691 17142
   8   23  0.9686 15532
   8   24  0.9708 15018
   8   25  0.9698 15895
   8   26  0.9545 14880
   8   27  0.9589 8471
   8   28  0.9672 19357
   8   29  0.9552 8542
   8   30  0.9690 19199
   8   31  0.8544 12024
   8   32  0.9650 17462
   8   33  0.9599 17434
   8   34  0.9678 11929
   8   35  0.9544 18255
   8   36  0.9547 13544
   8   37  0.9544 18133
   8   38  0.9694 13564
   8   39  0.9591 20117
   8   40  0.9529 18754
   8   41  0.9679 20232
   8   42  0.9767 18743
   8   43  0.9104 17881
   8   44  0.9681 11219
   8   45  0.9147 11214
   8   46  0.9712 17962
   8   47  0.9478 20532
   8   48  0.9371 21103
   8   49  0.9400 20622
   8   50  0.9522 16888
   8   51  0.9364 16906
   8   52  0.9013 16937
   8   53  0.9269 16690
   8   54  0.9091 10543
   8   55  0.9312 14979
   8   56  0.9323 10527
   8   57  0.9652 19314
   8   58  0.9546 5658
   8   59  0.9493 13117
   8   60  0.9395 13183
   8   61  0.6665 13040
   8   62  0.8786 13178
   8   63  0.9179 15402
   8   64  0.9530 19465
   8   65  0.9385 12476
   8   66  0.9482 20351
   8   67  0.8891 20206
   8   68  0.8966 17601
   8   69  0.7139 19962
   8   70  0.9578 19208
   8   71  0.9459 19987
   8   72  0.9418 20331
   8   73  0.9344 20032
   8   74  0.9519 20500
   8   75  0.9572 17867
   8   76  0.8777 14547
   8   77  0.9079 18210
   8   78  0.9235 14535
   8   79  0.9399 10508
   8   80  0.9136 18940
   8   81  0.8360 19022
   8   82  0.9399 10447
   9   10  0.7591 14051
   9   11  0.9950 11821
   9   12  0.9221 8821
   9   13  0.9845 8784
   9   14  0.8186 7848
   9   15  0.9640 9957
   9   16  0.9376 4904
   9   17  0.9790 9942
   9   18  0.9182 4840
   9   19  0.6521 8700
   9   20  0.9483 11756
   9   21  0.6668 11746
   9   22  0.9776 8633
   9   23  0.9840 6474
   9   24  0.9934 6193
   9   25  0.9809 6739
   9   26  0.9632 6117
   9   27  0.9847 3208
   9   28  0.9715 11406
   9   29  0.9858 3247
   9   30  0.9934 11307
   9   31  0.8809 11766
   9   32  0.9861 10424
   9   33  0.9599 10399
   9   34  0.9848 11683
   9   35  0.9790 11635
   9   36  0.9726 4739
   9   37  0.9775 11636
   9   38  0.9831 4735
   9   39  0.9852 10894
   9   40  0.9763 13150
   9   41  0.9875 10955
   9   42  0.9893 13126
   9   43  0.9527 8625
   9   44  0.9908 3553
   9   45  0.9414 3570
   9   46  0.9915 8703
   9   47  0.9714 11900
   9   48  0.9439 12279
   9   49  0.9647 11941
   9   50  0.9662 12323
   9   51  0.9774 7900
   9   52  0.9507 12327
   9   53  0.9497 7771
   9   54  0.9280 3944
   9   55  0.9601 5531
   9   56  0.9642 3894
   9   57  0.9745 10456
   9   58  0.9539 1638
   9   59  0.9674 5000
   9   60  0.9651 4889
   9   61  0.6824 4747
   9   62  0.8121 5033
   9   63  0.9656 6329
   9   64  0.9668 10626
   9   65  0.9708 4879
   9   66  0.9689 12083
   9   67  0.9254 12054
   9   68  0.8543 11203
   9   69  0.5607 11885
   9   70  0.9773 11798
   9   71  0.9652 11529
   9   72  0.9766 11856
   9   73  0.9788 11532
   9   74  0.9821 11921
   9   75  0.9788 11221
   9   76  0.9133 5521
   9   77  0.9584 11318
   9   78  0.9600 5514
   9   79  0.9707 3809
   9   80  0.9765 9798
   9   81  0.8628 9862
   9   82  0.9632 3726
  10   11  0.7741 11696
  10   12  0.7665 8755
  10   13  0.7855 8702
  10   14  0.7038 7868
  10   15  0.7594 9971
  10   16  0.7879 4797
  10   17  0.7682 9943
  10   18  0.7585 4737
  10   19  0.5434 8606
  10   20  0.7714 11709
  10   21  0.5252 11713
  10   22  0.7958 8548
  10   23  0.7155 6438
  10   24  0.7537 6155
  10   25  0.7283 6706
  10   26  0.7421 6087
  10   27  0.8239 3207
  10   28  0.7530 11307
  10   29  0.8171 3237
  10   30  0.7649 11203
  10   31  0.7230 11701
  10   32  0.7915 10334
  10   33  0.7639 10334
  10   34  0.8026 11601
  10   35  0.7947 11578
  10   36  0.7795 4656
  10   37  0.7903 11582
  10   38  0.8093 4652
  10   39  0.7750 10844
  10   40  0.7834 13075
  10   41  0.7603 10912
  10   42  0.7763 13053
  10   43  0.7488 8546
  10   44  0.7762 3472
  10   45  0.7036 3499
  10   46  0.7703 8615
  10   47  0.7677 11888
  10   48  0.7433 12210
  10   49  0.7419 11905
  10   50  0.7787 12290
  10   51  0.7597 7853
  10   52  0.7437 12272
  10   53  0.7277 7734
  10   54  0.7685 3893
  10   55  0.7807 5439
  10   56  0.7727 3854
  10   57  0.7725 10376
  10   58  0.7151 1600
  10   59  0.7806 4947
  10   60  0.7538 4849
  10   61  0.5181 4703
  10   62  0.6661 4945
  10   63  0.7771 6244
  10   64  0.7813 10588
  10   65  0.7835 4802
  10   66  0.7649 12062
  10   67  0.7187 12040
  10   68  0.6989 11185
  10   69  0.4840 11884
  10   70  0.7839 11790
  10   71  0.7802 11510
  10   72  0.7743 11858
  10   73  0.7726 11505
  10   74  0.7685 11892
  10   75  0.7741 11202
  10   76  0.7469 5428
  10   77  0.7597 11312
  10   78  0.7821 5419
  10   79  0.7620 3728
  10   80  0.7714 9728
  10   81  0.6688 9800
  10   82  0.7624 3650
  11   12  0.9289 16756
  11   13  0.9852 16678
  11   14  0.8191 14271
  11   15  0.9749 17689
  11   16  0.9378 10511
  11   17  0.9870 17687
  11   18  0.9296 10370
  11   19  0.6872 17281
  11   20  0.9640 19899
  11   21  0.7004 19937
  11   22  0.9813 17127
  11   23  0.9911 15505
  11   24  0.9938 14996
  11   25  0.9895 15861
  11   26  0.9682 14859
  11   27  0.9923 8475
  11   28  0.9738 19266
  11   29  0.9915 8543
  11   30  0.9919 19150
  11   31  0.8424 11938
  11   32  0.9904 17404
  11   33  0.9693 17364
  11   34  0.9878 11867
  11   35  0.9817 18103
  11   36  0.9735 13592
  11   37  0.9810 17984
  11   38  0.9853 13606
  11   39  0.9868 20095
  11   40  0.9843 18631
  11   41  0.9888 20213
  11   42  0.9898 18631
  11   43  0.9437 17885
  11   44  0.9937 11295
  11   45  0.9479 11286
  11   46  0.9928 18003
  11   47  0.9789 20435
  11   48  0.9455 21036
  11   49  0.9673 20516
  11   50  0.9739 16738
  11   51  0.9792 16872
  11   52  0.9553 16772
  11   53  0.9612 16660
  11   54  0.9382 10554
  11   55  0.9688 14983
  11   56  0.9683 10552
  11   57  0.9729 19243
  11   58  0.9627 5687
  11   59  0.9737 13126
  11   60  0.9766 13199
  11   61  0.6628 13056
  11   62  0.8694 13213
  11   63  0.9678 15417
  11   64  0.9754 19412
  11   65  0.9736 12506
  11   66  0.9754 20269
  11   67  0.9300 20111
  11   68  0.8795 17482
  11   69  0.6542 19820
  11   70  0.9845 19074
  11   71  0.9758 19912
  11   72  0.9798 20158
  11   73  0.9819 19957
  11   74  0.9838 20316
  11   75  0.9839 17734
  11   76  0.9097 14583
  11   77  0.9461 18079
  11   78  0.9538 14566
  11   79  0.9748 10564
  11   80  0.9748 18918
  11   81  0.8632 18999
  11   82  0.9732 10490
  12   13  0.9196 23817
  12   14  0.7741 11094
  12   15  0.9457 14432
  12   16  0.8844 14065
  12   17  0.9496 14457
  12   18  0.9171 13865
  12   19  0.6373 19827
  12   20  0.9385 17141
  12   21  0.6482 17275
  12   22  0.9382 19701
  12   23  0.9189 16059
  12   24  0.9296 15378
  12   25  0.9177 16249
  12   26  0.8989 15280
  12   27  0.9379 9055
  12   28  0.9158 16636
  12   29  0.9408 9110
  12   30  0.9282 16512
  12   31  0.8185 10052
  12   32  0.9335 15102
  12   33  0.9165 15112
  12   34  0.9341 9983
  12   35  0.9349 12429
  12   36  0.9290 17421
  12   37  0.9393 12346
  12   38  0.9300 17433
  12   39  0.9364 18660
  12   40  0.9343 13257
  12   41  0.9366 18715
  12   42  0.9362 13254
  12   43  0.8861 17722
  12   44  0.9173 15728
  12   45  0.8972 15740
  12   46  0.9316 17683
  12   47  0.9266 15759
  12   48  0.9002 15955
  12   49  0.8878 15914
  12   50  0.9285 11672
  12   51  0.9010 19480
  12   52  0.8639 11697
  12   53  0.9028 19288
  12   54  0.8605 14732
  12   55  0.8751 18271
  12   56  0.8899 14757
  12   57  0.9220 14230
  12   58  0.8887 9993
  12   59  0.8923 16509
  12   60  0.9062 16014
  12   61  0.7404 16112
  12   62  0.8186 17243
  12   63  0.8745 19067
  12   64  0.9130 20120
  12   65  0.8937 16976
  12   66  0.9160 17925
  12   67  0.9006 17797
  12   68  0.8552 12238
  12   69  0.6555 14544
  12   70  0.9266 13693
  12   71  0.9235 18396
  12   72  0.9248 14419
  12   73  0.9072 18475
  12   74  0.9218 14542
  12   75  0.9237 12417
  12   76  0.8194 18173
  12   77  0.8861 12699
  12   78  0.9120 18132
  12   79  0.8943 15219
  12   80  0.9042 20338
  12   81  0.7956 20459
  12   82  0.9066 15160
  13   14  0.7851 10967
  13   15  0.9785 14302
  13   16  0.9407 14032
  13   17  0.9851 14292
  13   18  0.9383 13843
  13   19  0.6652 19690
  13   20  0.9731 17028
  13   21  0.6682 17142
  13   22  0.9827 19550
  13   23  0.9840 15938
  13   24  0.9909 15290
  13   25  0.9852 16139
  13   26  0.9666 15195
  13   27  0.9845 8940
  13   28  0.9688 16567
  13   29  0.9913 8991
  13   30  0.9908 16452
  13   31  0.8760 10017
  13   32  0.9887 15076
  13   33  0.9615 15067
  13   34  0.9901 9956
  13   35  0.9832 12355
  13   36  0.9729 17330
  13   37  0.9810 12274
  13   38  0.9844 17329
  13   39  0.9847 18560
  13   40  0.9829 13167
  13   41  0.9863 18616
  13   42  0.9882 13161
  13   43  0.9393 17635
  13   44  0.9885 15674
  13   45  0.9409 15667
  13   46  0.9865 17596
  13   47  0.9766 15620
  13   48  0.9434 15830
  13   49  0.9510 15791
  13   50  0.9705 11586
  13   51  0.9699 19329
  13   52  0.9312 11627
  13   53  0.9642 19118
  13   54  0.9416 14654
  13   55  0.9589 18134
  13   56  0.9585 14679
  13   57  0.9695 14118
  13   58  0.9527 9942
  13   59  0.9669 16373
  13   60  0.9675 15884
  13   61  0.7184 15967
  13   62  0.8892 17168
  13   63  0.9623 18943
  13   64  0.9737 19930
  13   65  0.9760 16890
  13   66  0.9715 17813
  13   67  0.9368 17658
  13   68  0.8715 12145
  13   69  0.6597 14420
  13   70  0.9816 13587
  13   71  0.9710 18264
  13   72  0.9706 14293
  13   73  0.9690 18357
  13   74  0.9757 14430
  13   75  0.9744 12333
  13   76  0.9178 18062
  13   77  0.9352 12597
  13   78  0.9633 18030
  13   79  0.9685 15168
  13   80  0.9578 20170
  13   81  0.8575 20280
  13   82  0.9637 15105
  14   15  0.8297 15641
  14   16  0.8007 4955
  14   17  0.8291 15711
  14   18  0.7655 4849
  14   19  0.5963 9817
  14   20  0.7784 14084
  14   21  0.6384 14144
  14   22  0.8004 9681
  14   23  0.7975 15449
  14   24  0.8131 15143
  14   25  0.8114 15765
  14   26  0.8309 15055
  14   27  0.7900 9221
  14   28  0.8225 10870
  14   29  0.8196 9291
  14   30  0.8209 10768
  14   31  0.7926 5574
  14   32  0.8326 9308
